"order_id","customer","city","state","order_date","product_name","category_name","store_name","sales_rep","total_units_sold","revenue"
18,"Lanita Burton","Coachella","CA","2016-01-14","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","1499.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","2","5999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","3999.99"
18,"Lanita Burton","Coachella","CA","2016-01-14","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano","1","269.99"
18,"Lanita Burton","Coachella","CA","2016-01-14","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","2","999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","1499.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano","2","5999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","3999.99"
18,"Lanita Burton","Coachella","CA","2016-01-14","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","1","269.99"
18,"Lanita Burton","Coachella","CA","2016-01-14","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","2","999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","1499.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland","2","5999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","3999.99"
18,"Lanita Burton","Coachella","CA","2016-01-14","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","269.99"
18,"Lanita Burton","Coachella","CA","2016-01-14","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","1499.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins","2","5999.98"
18,"Lanita Burton","Coachella","CA","2016-01-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","3999.99"
19,"Norine Huffman","Encino","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","1549.00"
19,"Norine Huffman","Encino","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","2","5999.98"
19,"Norine Huffman","Encino","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano","1","1549.00"
19,"Norine Huffman","Encino","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano","2","5999.98"
19,"Norine Huffman","Encino","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland","1","1549.00"
19,"Norine Huffman","Encino","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland","2","5999.98"
19,"Norine Huffman","Encino","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","1549.00"
19,"Norine Huffman","Encino","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins","2","5999.98"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","3098.00"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","1","2999.99"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano","2","3098.00"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano","1","2999.99"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland","2","3098.00"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland","1","2999.99"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","3098.00"
20,"Randee Pitts","Canyon Country","CA","2016-01-14","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins","1","2999.99"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","269.99"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","429.00"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Jannette David","1","1549.00"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","269.99"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","429.00"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer","1","1549.00"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","269.99"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","429.00"
21,"Neoma Daugherty","Mount Vernon","NY","2016-01-15","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel","1","1549.00"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","269.99"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","1059.98"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano","1","269.99"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","1059.98"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","1","269.99"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","1059.98"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","269.99"
22,"Tangela Hurley","Campbell","CA","2016-01-16","Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","1059.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","269.99"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","599.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","5799.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","1","269.99"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano","2","599.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","5799.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","1","269.99"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","2","599.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","5799.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","269.99"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","599.98"
23,"Drucilla Gilliam","Santa Clara","CA","2016-01-16","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","5799.98"
24,"Ashton Lott","Floral Park","NY","2016-01-18","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","898.00"
24,"Ashton Lott","Floral Park","NY","2016-01-18","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","2","1999.98"
24,"Ashton Lott","Floral Park","NY","2016-01-18","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","898.00"
24,"Ashton Lott","Floral Park","NY","2016-01-18","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","1999.98"
24,"Ashton Lott","Floral Park","NY","2016-01-18","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","898.00"
24,"Ashton Lott","Floral Park","NY","2016-01-18","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","1999.98"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Jannette David","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Jannette David","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Jannette David","2","599.98"
25,"Sam Lester","Baldwin","NY","2016-01-18","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Jannette David","2","3098.00"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","599.98"
25,"Sam Lester","Baldwin","NY","2016-01-18","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer","2","3098.00"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","269.99"
25,"Sam Lester","Baldwin","NY","2016-01-18","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel","2","599.98"
25,"Sam Lester","Baldwin","NY","2016-01-18","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel","2","3098.00"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Jannette David","2","539.98"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","549.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","749.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","3999.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","539.98"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","549.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","749.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","3999.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel","2","539.98"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","549.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","749.99"
26,"Jackeline Colon","Wappingers Falls","NY","2016-01-18","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","3999.99"
27,"Pamala Henry","Bronx","NY","2016-01-19","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","2","1199.98"
27,"Pamala Henry","Bronx","NY","2016-01-19","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","1320.99"
27,"Pamala Henry","Bronx","NY","2016-01-19","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","449.00"
27,"Pamala Henry","Bronx","NY","2016-01-19","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","1799.99"
27,"Pamala Henry","Bronx","NY","2016-01-19","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","2","1199.98"
27,"Pamala Henry","Bronx","NY","2016-01-19","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","1320.99"
27,"Pamala Henry","Bronx","NY","2016-01-19","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","449.00"
27,"Pamala Henry","Bronx","NY","2016-01-19","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","1799.99"
27,"Pamala Henry","Bronx","NY","2016-01-19","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","2","1199.98"
27,"Pamala Henry","Bronx","NY","2016-01-19","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","1320.99"
27,"Pamala Henry","Bronx","NY","2016-01-19","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","449.00"
27,"Pamala Henry","Bronx","NY","2016-01-19","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","1799.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","539.98"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","1320.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","469.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","2","7999.98"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","539.98"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","1320.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","469.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","7999.98"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","539.98"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","1320.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","469.99"
28,"Eleni Gordon","Richmond Hill","NY","2016-01-19","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","7999.98"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Jannette David","2","539.98"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","539.98"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","2","1099.98"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","469.99"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","1799.99"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","539.98"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","539.98"
29,"Laureen Barry","Orchard Park","NY","2016-01-20","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","2","1099.98"
